course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/classroom/youtube-support-for-the-ctf-and-btf-debug-formats-in-the-gnu-toolchain-indu-bhagat-david-faust-wei-min-pan-241545,Support for the CTF and BTF Debug Formats in the GNU Toolchain,Linux Plumbers Conference,YouTube,,False,Linux Plumbers Conference,False,0,0,Linux Plumbers Conference,True,True,241545,course,N/A,"Explore CTF and BTF debug formats implementation in GNU Toolchain, enhancing debugging capabilities for Linux kernel and userspace applications.",25 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e14a376faab4.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-update-on-bpf-support-in-the-gnu-toolchain-jose-e-marchesi-david-faust-mr-guillermo-martinez-241500,Update on BPF Support in the GNU Toolchain,Linux Plumbers Conference,YouTube,,False,Linux Plumbers Conference,False,0,0,Linux Plumbers Conference,True,True,241500,course,N/A,"Explore advancements in BPF support for GNU Toolchain, covering core relocation, backend improvements, atomic instructions, and comparisons with DWARF, enhancing development capabilities.",36 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/eb9515084f56.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-lpc-2020-gnu-toolchain-mc-241640,GNU Toolchain MC,Linux Plumbers Conference,YouTube,,False,Linux Plumbers Conference,False,0,0,Linux Plumbers Conference,True,True,241640,course,N/A,"Explore advancements in GNU Toolchain development at Linux Plumbers Conference 2020, featuring discussions on compiler optimizations, debugging tools, and performance enhancements.",4 hours 4 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2895ee64e79c.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-lpc2018-toolchain-mc-241812,Toolchain MC,Linux Plumbers Conference,YouTube,,False,Linux Plumbers Conference,False,0,0,Linux Plumbers Conference,True,True,241812,course,N/A,"Explore recent developments, roadmaps, and challenges in GNU Toolchain and Clang/LLVM, focusing on their critical role in Linux Kernel, Open Source Software, and hardware innovation.",2 hours 29 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d764d36e3cf.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-supporting-bpf-in-the-gnu-toolchain-jose-e-marchesi-lca-2021-online-249117,Supporting BPF in the GNU Toolchain,linux.conf.au,YouTube,,False,linux.conf.au,False,0,0,linux.conf.au,True,True,249117,course,N/A,"Explore the integration of BPF support in GNU Toolchain, including GCC, binutils, GDB, and GNU simulator. Learn about current developments and practical applications in BPF programming.",45 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2b85d0e6781d.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-compact-c-type-format-in-the-gnu-toolchain-indu-bhagat-nick-alcock-lca-2022-online-248977,Compact C Type Format in the GNU Toolchain,linux.conf.au,YouTube,,False,linux.conf.au,False,0,0,linux.conf.au,True,True,248977,course,N/A,"Explore Compact C Type Format (CTF) in GNU Toolchain: its purpose, implementation, and future developments. Learn about CTF's advantages, toolchain support, and potential applications beyond C type information.",40 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aca02014dc4a.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-sframe-the-simple-frame-stack-trace-format-indu-bhagat-oracle-218474,SFrame: The Simple Frame Stack Trace Format,N/A,YouTube,,False,Uncategorized,False,0,0,Linux Foundation,True,True,218474,course,N/A,"Explore SFrame, a new stack trace format for fast, online stack tracing without preserving frame pointers. Learn its benefits, implementation in GNU Toolchain, and potential applications.",41 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/63b11ae469ca.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-innovating-with-toolchains-in-2023-victor-manuel-rodriguez-bahena-intel-218253,Innovating with Toolchains in 2023,N/A,YouTube,,False,Uncategorized,False,0,0,Linux Foundation,True,True,218253,course,N/A,"Explore new GNU toolchain features for 2023, including Glibc enhancements, GCC optimizations for x86 platforms, and improvements in Address Sanitizer and Link-time optimization.",35 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7745e00cb77e.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-the-compact-c-type-ctf-debugging-format-in-the-gnu-toolchain-progress-report-220602,The Compact C Type Debugging Format in the GNU Toolchain - Progress Report,N/A,YouTube,,False,Uncategorized,False,0,0,Linux Foundation,True,True,220602,course,N/A,"Explore the Compact C Type debugging format's progress in GNU Toolchain, covering its structure, API, linker integration, and potential future improvements.",35 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e274251aabe4.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-compiling-for-verified-targets-bpf-jose-e-marchesi-271836,Compiling for Verified Targets: BPF Optimization Challenges,Linux Plumbers Conference,YouTube,,False,Compiler Design,False,0,0,Linux Plumbers Conference,True,True,271836,course,N/A,"Exploring strategies for compiling BPF programs that meet strict kernel verifier requirements. Discusses challenges, potential solutions, and future implications for optimizing compilers targeting verified environments.",24 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe23387efb46.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-c-exceptions-reduce-firmware-code-size-khalil-estell-accu-2024-305201,C++ Exceptions Reduce Firmware Code Size - ACCU 2024,ACCU Conference,YouTube,,False,C++,False,0,0,ACCU Conference,True,True,305201,course,N/A,"Explore how C++ exceptions can reduce firmware code size and improve performance in embedded systems, challenging conventional wisdom on error handling in resource-constrained environments.",1 hour 23 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3a5305adc1d6.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-python-data-structures-algorithms-294875,50 Days of DSA PYTHON Data Structures & Algorithms LEETCODE,N/A,Udemy,beginner,True,Leetcode,False,0,0,,False,False,294875,course,N/A,"Data Structures Algorithms, DSA ,BigO Analysis for every Question, Coding Interview,DP,Backtracking,Data Structures",1 day 23 hours 55 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6aa2f0d0469d.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-all-about-char-arrays-strings-solving-leetcode-questions-142468,"All About Char Arrays, Strings & Solving LeetCode Questions",CodeHelp - by Babbar,YouTube,,False,Leetcode,False,0,0,CodeHelp - by Babbar,True,True,142468,course,N/A,"Comprehensive tutorial on char arrays and strings in C++, covering fundamental concepts and solving LeetCode problems with practical coding examples and explanations.",1 hour 53 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ae0adb09526.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-data-structures-algorithms-cpp-299478,C++ Data Structures & Algorithms + LEETCODE Exercises,N/A,Udemy,beginner,True,Uncategorized,False,0,0,,False,False,299478,course,N/A,DSA for Cracking the Coding Interview. Animated Examples for Faster Learning and Deeper Understanding.,9 hours 41 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8980033dbac7.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-javascript-data-structures-algorithms-303796,50Days of DSA JavaScript Data Structures Algorithms LEETCODE,N/A,Udemy,beginner,True,Uncategorized,False,0,0,,False,False,303796,course,N/A,"Leetcode| Structured Approach to Gain Deep Mastery - Big O Analysis, Data Structures, Question Patters, Dynamic Prog etc",2 days 13 hours 43 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cabf9fb09a4d.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-leetcode-exercise-in-java-tutorial-two-sum-fast-solution-141229,LeetCode Exercise in Java Tutorial - Two Sum Fast Solution,Coding with John,YouTube,,False,Java,False,0,0,Coding with John,True,True,141229,course,N/A,"Learn to efficiently solve LeetCode's Two Sum problem in Java using a HashMap approach. Understand the problem, explore brute force, and implement a fast solution with step-by-step guidance.",24 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9c426d258001.jpg,No rating available,Yes,English
